Date,Ticker Pair,Traditional_Spread
2019-01-13,AAPL-MSFT,0.17636943338998803
2019-01-20,AAPL-MSFT,-0.1472765052351558
2019-01-27,AAPL-MSFT,0.10893514101683774
2019-02-03,AAPL-MSFT,0.8635319345175929
2019-02-10,AAPL-MSFT,0.008510491263884968
2019-02-17,AAPL-MSFT,-0.2007404358904969
2019-02-24,AAPL-MSFT,-0.11912135228816521
2019-03-03,AAPL-MSFT,-0.010263718755087678
2019-03-10,AAPL-MSFT,0.06629782129688279
2019-03-17,AAPL-MSFT,0.2548208698301549
2019-03-24,AAPL-MSFT,0.1587690223713923
2019-03-31,AAPL-MSFT,-0.10617824577817471
2019-04-07,AAPL-MSFT,0.19344254896744903
2019-04-14,AAPL-MSFT,0.01751388712043347
2019-04-21,AAPL-MSFT,0.0566384514339331
2019-04-28,AAPL-MSFT,-0.4357051921743489
2019-05-05,AAPL-MSFT,0.4009503646444151
2019-05-12,AAPL-MSFT,-0.44276235733404395
2019-05-19,AAPL-MSFT,-0.452629742146775
2019-05-26,AAPL-MSFT,-0.33055952437277186
2019-06-02,AAPL-MSFT,-0.0015873125849865549
2019-06-09,AAPL-MSFT,0.22113413242226
2019-06-16,AAPL-MSFT,0.061466588030059284
2019-06-23,AAPL-MSFT,-0.012851589004963273
2019-06-30,AAPL-MSFT,0.16756271122438712
2019-07-07,AAPL-MSFT,0.08892301960821905
2019-07-14,AAPL-MSFT,-0.14693912862346492
2019-07-21,AAPL-MSFT,0.1258388230236849
2019-07-28,AAPL-MSFT,-0.06880957987483288
2019-08-04,AAPL-MSFT,0.13099364550461062
2019-08-11,AAPL-MSFT,-0.13852395990086538
2019-08-18,AAPL-MSFT,0.32599087017609335
2019-08-25,AAPL-MSFT,0.02443611210020215
2019-09-01,AAPL-MSFT,-0.018323556028178457
2019-09-08,AAPL-MSFT,0.12351315029942475
2019-09-15,AAPL-MSFT,0.3519743738955643
2019-09-22,AAPL-MSFT,-0.1656762285694484
2019-09-29,AAPL-MSFT,0.1642133788433427
2019-10-06,AAPL-MSFT,0.3171616915401905
2019-10-13,AAPL-MSFT,0.26981429742065416
2019-10-20,AAPL-MSFT,0.1626962100884812
2019-10-27,AAPL-MSFT,0.1782320139762293
2019-11-03,AAPL-MSFT,0.15499954249102973
2019-11-10,AAPL-MSFT,0.05020194795672254
2019-11-17,AAPL-MSFT,-0.040047135804090354
2019-11-24,AAPL-MSFT,-0.1280272668203765
2019-12-01,AAPL-MSFT,0.09058540247760791
2019-12-08,AAPL-MSFT,0.10447832107879941
2019-12-15,AAPL-MSFT,-0.005170466571350342
2019-12-22,AAPL-MSFT,-0.01512044457157663
2019-12-29,AAPL-MSFT,0.25211819542574926
2019-01-13,GOOGL-META,-0.36227579693600886
2019-01-20,GOOGL-META,-0.03257127889190975
2019-01-27,GOOGL-META,-0.0021005553867182603
2019-02-03,GOOGL-META,-0.6262074532340463
2019-02-10,GOOGL-META,-0.16693761499349796
2019-02-17,GOOGL-META,0.27047391151796557
2019-02-24,GOOGL-META,-0.006066265722137788
2019-03-03,GOOGL-META,0.1541482931809916
2019-03-10,GOOGL-META,-0.29122233393764846
2019-03-17,GOOGL-META,0.3461337786035305
2019-03-24,GOOGL-META,0.14297379648160377
2019-03-31,GOOGL-META,-0.2653221356576186
2019-04-07,GOOGL-META,-0.17019763693917667
2019-04-14,GOOGL-META,-0.07558656982682915
2019-04-21,GOOGL-META,0.11403721181540767
2019-04-28,GOOGL-META,-0.29945300067821595
2019-05-05,GOOGL-META,-0.5819081247228044
2019-05-12,GOOGL-META,0.10229303378363322
2019-05-19,GOOGL-META,0.09631604792491573
2019-05-26,GOOGL-META,-0.031133403836359964
2019-06-02,GOOGL-META,-0.06573005776689785
2019-06-09,GOOGL-META,-0.08398296423280216
2019-06-16,GOOGL-META,-0.19845183221806048
2019-06-23,GOOGL-META,-0.12777781091680496
2019-06-30,GOOGL-META,-0.3148315153098327
2019-07-07,GOOGL-META,0.16829496848817307
2019-07-14,GOOGL-META,-0.21554575121669778
2019-07-21,GOOGL-META,0.11296493169256684
2019-07-28,GOOGL-META,0.5815536682020477
2019-08-04,GOOGL-META,0.07934111614019297
2019-08-11,GOOGL-META,-0.01257950003327106
2019-08-18,GOOGL-META,0.07612958605331781
2019-08-25,GOOGL-META,0.055235617275510226
2019-09-01,GOOGL-META,-0.092129459646688
2019-09-08,GOOGL-META,0.009500588544362393
2019-09-15,GOOGL-META,0.1753166760605598
2019-09-22,GOOGL-META,-0.1577887691484775
2019-09-29,GOOGL-META,0.3968209187631925
2019-10-06,GOOGL-META,-0.21047891530333318
2019-10-13,GOOGL-META,-0.1193185268571392
2019-10-20,GOOGL-META,0.0802826127607766
2019-10-27,GOOGL-META,0.01933047017246337
2019-11-03,GOOGL-META,-0.1663945300523959
2019-11-10,GOOGL-META,0.26240535370748413
2019-11-17,GOOGL-META,-0.035226349170251844
2019-11-24,GOOGL-META,-0.3237721576041984
2019-12-01,GOOGL-META,-0.0514632412449305
2019-12-08,GOOGL-META,0.17817950229065802
2019-12-15,GOOGL-META,0.24244112597347034
2019-12-22,GOOGL-META,-0.3911888851339558
2019-12-29,GOOGL-META,-0.05187407660930918
2019-01-13,AMD-NVDA,-0.05667963397679197
2019-01-20,AMD-NVDA,-0.06362532077168975
2019-01-27,AMD-NVDA,0.05573272942828217
2019-02-03,AMD-NVDA,0.38324834114241796
2019-02-10,AMD-NVDA,-0.1618775281058009
2019-02-17,AMD-NVDA,-0.07242608810984619
2019-02-24,AMD-NVDA,0.022041159457665473
2019-03-03,AMD-NVDA,-0.03054083361820343
2019-03-10,AMD-NVDA,-0.07028200476217547
2019-03-17,AMD-NVDA,-0.13577455251807005
2019-03-24,AMD-NVDA,0.15040837478723454
2019-03-31,AMD-NVDA,-0.08944790427974242
2019-04-07,AMD-NVDA,0.1232451139578477
2019-04-14,AMD-NVDA,-0.0715334614747322
2019-04-21,AMD-NVDA,0.015554716648715116
2019-04-28,AMD-NVDA,0.0850052234424807
2019-05-05,AMD-NVDA,-0.0373546457952748
2019-05-12,AMD-NVDA,0.11623324042208413
2019-05-19,AMD-NVDA,0.09427255563687358
2019-05-26,AMD-NVDA,0.0535783056465029
2019-06-02,AMD-NVDA,0.17868671195354638
2019-06-09,AMD-NVDA,0.18953711669535414
2019-06-16,AMD-NVDA,-0.11420889665547936
2019-06-23,AMD-NVDA,-0.17543228375226771
2019-06-30,AMD-NVDA,-0.07970662612819276
2019-07-07,AMD-NVDA,0.10383841677903417
2019-07-14,AMD-NVDA,0.006029413048601936
2019-07-21,AMD-NVDA,-0.05679010462854164
2019-07-28,AMD-NVDA,0.003936775641321262
2019-08-04,AMD-NVDA,-0.1105464679361958
2019-08-11,AMD-NVDA,0.36656525248533733
2019-08-18,AMD-NVDA,-0.23448707438395067
2019-08-25,AMD-NVDA,-0.1386093845647661
2019-09-01,AMD-NVDA,0.050405194630928414
2019-09-08,AMD-NVDA,-0.1829048348397643
2019-09-15,AMD-NVDA,-0.035027284808300974
2019-09-22,AMD-NVDA,0.0459334934317811
2019-09-29,AMD-NVDA,-0.08034396027436655
2019-10-06,AMD-NVDA,-0.0995467554949212
2019-10-13,AMD-NVDA,-0.0027909494069457705
2019-10-20,AMD-NVDA,0.021775645188824924
2019-10-27,AMD-NVDA,-0.04128440160282733
2019-11-03,AMD-NVDA,0.13064163545197094
2019-11-10,AMD-NVDA,0.017546912321050566
2019-11-17,AMD-NVDA,0.13733398328278168
2019-11-24,AMD-NVDA,-0.0411698776149145
2019-12-01,AMD-NVDA,-0.06131565431148565
2019-12-08,AMD-NVDA,0.05209158748602836
2019-12-15,AMD-NVDA,-0.040882715870079855
2019-12-22,AMD-NVDA,-0.0012816406530060452
2019-12-29,AMD-NVDA,0.09441209328787102
2019-01-13,TSLA-GM,-0.0876807502695756
2019-01-20,TSLA-GM,-0.6014109890071532
2019-01-27,TSLA-GM,-0.07220556489479947
2019-02-03,TSLA-GM,0.15885956306816487
2019-02-10,TSLA-GM,-0.07369287685226787
2019-02-17,TSLA-GM,-0.02009308894246417
2019-02-24,TSLA-GM,-0.2406810996963675
2019-03-03,TSLA-GM,0.033004483837792045
2019-03-10,TSLA-GM,-0.03219940380016304
2019-03-17,TSLA-GM,-0.12411300903712905
2019-03-24,TSLA-GM,0.002900250801348262
2019-03-31,TSLA-GM,0.1320195600137857
2019-04-07,TSLA-GM,-0.24528187454569744
2019-04-14,TSLA-GM,-0.1714528667562625
2019-04-21,TSLA-GM,0.012320271256435774
2019-04-28,TSLA-GM,-0.4464209891224388
2019-05-05,TSLA-GM,0.3681349865624089
2019-05-12,TSLA-GM,-0.14035246108371205
2019-05-19,TSLA-GM,-0.34531140664532545
2019-05-26,TSLA-GM,-0.17032414831887796
2019-06-02,TSLA-GM,0.06904224360611061
2019-06-09,TSLA-GM,0.09220827505764081
2019-06-16,TSLA-GM,0.15433116967649815
2019-06-23,TSLA-GM,-0.019271057298075538
2019-06-30,TSLA-GM,-0.1369419667643384
2019-07-07,TSLA-GM,0.14640764576625653
2019-07-14,TSLA-GM,0.10772309310201034
2019-07-21,TSLA-GM,0.1557491361945092
2019-07-28,TSLA-GM,-0.5356748651690213
2019-08-04,TSLA-GM,0.17460047999554948
2019-08-11,TSLA-GM,0.01662777939730703
2019-08-18,TSLA-GM,-0.0022996187772640047
2019-08-25,TSLA-GM,-0.055895010415459905
2019-09-01,TSLA-GM,0.12784053968811668
2019-09-08,TSLA-GM,-0.1775402927571682
2019-09-15,TSLA-GM,0.25950902687128413
2019-09-22,TSLA-GM,0.06083940432861931
2019-09-29,TSLA-GM,0.008884714293892879
2019-10-06,TSLA-GM,0.07220343423365756
2019-10-13,TSLA-GM,0.17568716881219287
2019-10-20,TSLA-GM,0.06089685831543889
2019-10-27,TSLA-GM,0.9131942783233852
2019-11-03,TSLA-GM,-0.28599123917928776
2019-11-10,TSLA-GM,0.19475923415241325
2019-11-17,TSLA-GM,0.3111431301917413
2019-11-24,TSLA-GM,-0.050986227434597554
2019-12-01,TSLA-GM,-0.108281181208084
2019-12-08,TSLA-GM,0.06280037063725671
2019-12-15,TSLA-GM,0.21687341930251722
2019-12-22,TSLA-GM,0.297763870080987
2019-12-29,TSLA-GM,0.27245068381384535
2019-01-13,KO-PEP,0.17026375271557798
2019-01-20,KO-PEP,-0.13673873984682228
2019-01-27,KO-PEP,0.010166858928117545
2019-02-03,KO-PEP,0.016772068061363693
2019-02-10,KO-PEP,0.09236880348869651
2019-02-17,KO-PEP,-1.2249780983228253
2019-02-24,KO-PEP,-0.07661928619534183
2019-03-03,KO-PEP,-0.0159612177903268
2019-03-10,KO-PEP,-0.04685074017932828
2019-03-17,KO-PEP,0.16133343115750562
2019-03-24,KO-PEP,-0.33201295784281903
2019-03-31,KO-PEP,0.04934998020008666
2019-04-07,KO-PEP,-0.014224471769612147
2019-04-14,KO-PEP,0.0024655084671097597
2019-04-21,KO-PEP,-0.2674619600928234
2019-04-28,KO-PEP,0.23241754468901554
2019-05-05,KO-PEP,-0.01183922675335267
2019-05-12,KO-PEP,-0.1540560780271417
2019-05-19,KO-PEP,0.0093899666725872
2019-05-26,KO-PEP,0.16925960455799047
2019-06-02,KO-PEP,0.01461464879348074
2019-06-09,KO-PEP,-0.031686761297313584
2019-06-16,KO-PEP,0.10108538408924894
2019-06-23,KO-PEP,-0.056318137886494174
2019-06-30,KO-PEP,0.09100820693864173
2019-07-07,KO-PEP,0.09157731109261373
2019-07-14,KO-PEP,-0.025461453518791904
2019-07-21,KO-PEP,0.10218748486274608
2019-07-28,KO-PEP,0.4895598456836843
2019-08-04,KO-PEP,-0.10248750560037329
2019-08-11,KO-PEP,0.1631621981598589
2019-08-18,KO-PEP,-0.0721560771446506
2019-08-25,KO-PEP,-0.01718603195956812
2019-09-01,KO-PEP,-0.2835092064467139
2019-09-08,KO-PEP,-0.09543254997133563
2019-09-15,KO-PEP,-0.04561904546759676
2019-09-22,KO-PEP,0.06179511613190871
2019-09-29,KO-PEP,0.002664832704211512
2019-10-06,KO-PEP,-0.3367856762490662
2019-10-13,KO-PEP,-0.048963940859136586
2019-10-20,KO-PEP,0.40719966927919377
2019-10-27,KO-PEP,-0.24274246528986967
2019-11-03,KO-PEP,0.0010857681611634445
2019-11-10,KO-PEP,-0.0455485612996864
2019-11-17,KO-PEP,0.03421530446345252
2019-11-24,KO-PEP,0.04719714858476723
2019-12-01,KO-PEP,0.008759827916964363
2019-12-08,KO-PEP,0.002020503373216729
2019-12-15,KO-PEP,-0.05231112497333585
2019-12-22,KO-PEP,0.10571406778242898
2019-12-29,KO-PEP,0.09933912311947371
2019-01-13,NFLX-DIS,0.1086491307852162
2019-01-20,NFLX-DIS,0.018723448269354112
2019-01-27,NFLX-DIS,-0.004079292889172669
2019-02-03,NFLX-DIS,0.003055414959755783
2019-02-10,NFLX-DIS,0.020832877164805034
2019-02-17,NFLX-DIS,0.016993173037997453
2019-02-24,NFLX-DIS,-0.006987577078566194
2019-03-03,NFLX-DIS,-0.005505647255303145
2019-03-10,NFLX-DIS,-0.020742302475640118
2019-03-17,NFLX-DIS,0.02388944192417935
2019-03-24,NFLX-DIS,0.05810352446841563
2019-03-31,NFLX-DIS,-0.03949241792302321
2019-04-07,NFLX-DIS,-0.01140144977905563
2019-04-14,NFLX-DIS,-0.1744189991835493
2019-04-21,NFLX-DIS,0.007571006992788552
2019-04-28,NFLX-DIS,-0.01697016471562111
2019-05-05,NFLX-DIS,0.06813117342459553
2019-05-12,NFLX-DIS,-0.06192586653721444
2019-05-19,NFLX-DIS,-0.026733519972223764
2019-05-26,NFLX-DIS,0.01640087198044441
2019-06-02,NFLX-DIS,-0.0267219802429631
2019-06-09,NFLX-DIS,0.005473435431631193
2019-06-16,NFLX-DIS,-0.0870514470107636
2019-06-23,NFLX-DIS,0.09847492851744638
2019-06-30,NFLX-DIS,-0.0013861027389190043
2019-07-07,NFLX-DIS,0.009333243809625963
2019-07-14,NFLX-DIS,-0.037493536962635
2019-07-21,NFLX-DIS,-0.12419418847538954
2019-07-28,NFLX-DIS,0.03154203402962064
2019-08-04,NFLX-DIS,-0.031272666527740925
2019-08-11,NFLX-DIS,-0.009182665740390752
2019-08-18,NFLX-DIS,0.003761288711663269
2019-08-25,NFLX-DIS,-0.012112521415240076
2019-09-01,NFLX-DIS,-0.035742826393916474
2019-09-08,NFLX-DIS,-0.029960642032177638
2019-09-15,NFLX-DIS,0.02476834397816572
2019-09-22,NFLX-DIS,-0.03917885374843423
2019-09-29,NFLX-DIS,-0.011558089158877988
2019-10-06,NFLX-DIS,0.03482875106359048
2019-10-13,NFLX-DIS,0.03949613691714953
2019-10-20,NFLX-DIS,-0.03485412998653998
2019-10-27,NFLX-DIS,0.005110291199737383
2019-11-03,NFLX-DIS,0.02198407406406764
2019-11-10,NFLX-DIS,-0.023603327105612793
2019-11-17,NFLX-DIS,-0.038034116995038614
2019-11-24,NFLX-DIS,0.02749231445717273
2019-12-01,NFLX-DIS,-0.009369619302454543
2019-12-08,NFLX-DIS,0.00223278280223777
2019-12-15,NFLX-DIS,-0.027093418790129623
2019-12-22,NFLX-DIS,0.1275285574514423
2019-12-29,NFLX-DIS,-0.01628392153816462
2019-01-13,JPM-BAC,-0.16180971492721472
2019-01-20,JPM-BAC,-0.5070100801629766
2019-01-27,JPM-BAC,-0.13398080430258685
2019-02-03,JPM-BAC,0.29449843415881066
2019-02-10,JPM-BAC,-0.13435357835337036
2019-02-17,JPM-BAC,0.08163729039012134
2019-02-24,JPM-BAC,-0.025148884969044057
2019-03-03,JPM-BAC,-0.11753465283735658
2019-03-10,JPM-BAC,0.059469857217419826
2019-03-17,JPM-BAC,0.07728067011590349
2019-03-24,JPM-BAC,0.09506288781954234
2019-03-31,JPM-BAC,-0.0416683022544135
2019-04-07,JPM-BAC,-0.03522689044177598
2019-04-14,JPM-BAC,0.12161917033218049
2019-04-21,JPM-BAC,0.16250765553568142
2019-04-28,JPM-BAC,-0.009479160261577038
2019-05-05,JPM-BAC,0.018341109979514724
2019-05-12,JPM-BAC,0.03871679221874818
2019-05-19,JPM-BAC,0.15962524622529756
2019-05-26,JPM-BAC,-0.009920918633756664
2019-06-02,JPM-BAC,0.14322290073824437
2019-06-09,JPM-BAC,-0.06503037653548101
2019-06-16,JPM-BAC,-0.07875106694754211
2019-06-23,JPM-BAC,-0.03892321980169558
2019-06-30,JPM-BAC,-0.060996098901793236
2019-07-07,JPM-BAC,0.08800004031392812
2019-07-14,JPM-BAC,0.06292369212408942
2019-07-21,JPM-BAC,-0.08577437139523637
2019-07-28,JPM-BAC,-0.14667455897812037
2019-08-04,JPM-BAC,0.11078877043148644
2019-08-11,JPM-BAC,0.05023627154288727
2019-08-18,JPM-BAC,0.1793543860412129
2019-08-25,JPM-BAC,0.0337368720249565
2019-09-01,JPM-BAC,-0.017978750954565442
2019-09-08,JPM-BAC,0.06896993382591783
2019-09-15,JPM-BAC,-0.12942470013353696
2019-09-22,JPM-BAC,0.05457491795941722
2019-09-29,JPM-BAC,-0.009862388645340501
2019-10-06,JPM-BAC,0.09781011487751817
2019-10-13,JPM-BAC,-0.03543538474384439
2019-10-20,JPM-BAC,-0.074056851274777
2019-10-27,JPM-BAC,0.003349711671623962
2019-11-03,JPM-BAC,0.07627482980493243
2019-11-10,JPM-BAC,-0.16430296464180005
2019-11-17,JPM-BAC,0.02383118681365533
2019-11-24,JPM-BAC,0.015646100811100423
2019-12-01,JPM-BAC,0.022500094411586843
2019-12-08,JPM-BAC,0.05916449542894796
2019-12-15,JPM-BAC,-0.06120002074199399
2019-12-22,JPM-BAC,-0.0753718415643066
2019-12-29,JPM-BAC,0.01922117038934209
2019-01-13,GOOGL-AAPL,-0.13935250724297982
2019-01-20,GOOGL-AAPL,0.02967722144476375
2019-01-27,GOOGL-AAPL,-0.043308013351331894
2019-02-03,GOOGL-AAPL,-0.1400147978756079
2019-02-10,GOOGL-AAPL,-0.14765561559851043
2019-02-17,GOOGL-AAPL,0.04681660806020903
2019-02-24,GOOGL-AAPL,-0.06509519075831383
2019-03-03,GOOGL-AAPL,0.051763149021102746
2019-03-10,GOOGL-AAPL,0.038233465492507474
2019-03-17,GOOGL-AAPL,-0.1444962790330643
2019-03-24,GOOGL-AAPL,-0.04562388454795733
2019-03-31,GOOGL-AAPL,-0.07184510168274423
2019-04-07,GOOGL-AAPL,-0.031631092853004195
2019-04-14,GOOGL-AAPL,-0.006193129229823666
2019-04-21,GOOGL-AAPL,-0.038407554121081704
2019-04-28,GOOGL-AAPL,0.08449547007602244
2019-05-05,GOOGL-AAPL,-0.3593668128065421
2019-05-12,GOOGL-AAPL,0.15173311615569682
2019-05-19,GOOGL-AAPL,0.13713992800695604
2019-05-26,GOOGL-AAPL,0.08602905078688125
2019-06-02,GOOGL-AAPL,-0.02712731263001064
2019-06-09,GOOGL-AAPL,-0.41094224378031285
2019-06-16,GOOGL-AAPL,0.005043201491548957
2019-06-23,GOOGL-AAPL,0.009974624662953306
2019-06-30,GOOGL-AAPL,-0.11818967358588561
2019-07-07,GOOGL-AAPL,0.042061991450846374
2019-07-14,GOOGL-AAPL,0.0473217989482237
2019-07-21,GOOGL-AAPL,-0.03431520416947073
2019-07-28,GOOGL-AAPL,0.24662762023281892
2019-08-04,GOOGL-AAPL,-0.07739122047237397
2019-08-11,GOOGL-AAPL,0.010907306214296085
2019-08-18,GOOGL-AAPL,-0.12512688505969446
2019-08-25,GOOGL-AAPL,-0.015809212131355787
2019-09-01,GOOGL-AAPL,0.0008974274164528263
2019-09-08,GOOGL-AAPL,-0.03378715183650138
2019-09-15,GOOGL-AAPL,0.0018151110451590721
2019-09-22,GOOGL-AAPL,-0.017531540654705257
2019-09-29,GOOGL-AAPL,-0.033042418084856355
2019-10-06,GOOGL-AAPL,-0.17248794695275502
2019-10-13,GOOGL-AAPL,-0.12862086594116784
2019-10-20,GOOGL-AAPL,0.07092222510008069
2019-10-27,GOOGL-AAPL,-0.096455909738315
2019-11-03,GOOGL-AAPL,-0.11040312307447432
2019-11-10,GOOGL-AAPL,0.024486128870245094
2019-11-17,GOOGL-AAPL,-0.015184397012507607
2019-11-24,GOOGL-AAPL,-0.05574059137753036
2019-12-01,GOOGL-AAPL,-0.048744687683359524
2019-12-08,GOOGL-AAPL,0.04188396394967454
2019-12-15,GOOGL-AAPL,-0.0419407882124434
2019-12-22,GOOGL-AAPL,-0.047135375328455645
2019-12-29,GOOGL-AAPL,-0.12169274820613628
2019-01-13,META-NFLX,-0.17648983599779797
2019-01-20,META-NFLX,0.08571411125359135
2019-01-27,META-NFLX,0.0002721747524179023
2019-02-03,META-NFLX,0.2214719329601085
2019-02-10,META-NFLX,-0.01808471462605838
2019-02-17,META-NFLX,-0.10351441581207561
2019-02-24,META-NFLX,-0.03419150340425552
2019-03-03,META-NFLX,0.04406279324240953
2019-03-10,META-NFLX,0.14134013803028136
2019-03-17,META-NFLX,-0.10280681088491032
2019-03-24,META-NFLX,-0.009470219923016516
2019-03-31,META-NFLX,0.06110679674868868
2019-04-07,META-NFLX,0.0661131615611876
2019-04-14,META-NFLX,0.12489769310804205
2019-04-21,META-NFLX,-0.05384687784727488
2019-04-28,META-NFLX,0.07558199604607788
2019-05-05,META-NFLX,-0.004941898290514288
2019-05-12,META-NFLX,0.05951461559739663
2019-05-19,META-NFLX,0.012041186188501444
2019-05-26,META-NFLX,-0.03764539856904205
2019-06-02,META-NFLX,0.030876106818044077
2019-06-09,META-NFLX,-0.14121044822589857
2019-06-16,META-NFLX,0.2172012628959069
2019-06-23,META-NFLX,-0.05758404902684048
2019-06-30,META-NFLX,0.03753682469283228
2019-07-07,META-NFLX,-0.029015541252050223
2019-07-14,META-NFLX,0.13252647446921673
2019-07-21,META-NFLX,0.25603633989961994
2019-07-28,META-NFLX,-0.10951942275727798
2019-08-04,META-NFLX,0.0013342122056070223
2019-08-11,META-NFLX,0.057574409492942846
2019-08-18,META-NFLX,0.0033120210923358773
2019-08-25,META-NFLX,0.018075248912405386
2019-09-01,META-NFLX,0.08113112756243601
2019-09-08,META-NFLX,0.051826676901201366
2019-09-15,META-NFLX,-0.022840982125344488
2019-09-22,META-NFLX,0.19633358249280694
2019-09-29,META-NFLX,-0.07068971656278535
2019-10-06,META-NFLX,-0.028198951399040825
2019-10-13,META-NFLX,-0.025101557742436394
2019-10-20,META-NFLX,0.07982934198302952
2019-10-27,META-NFLX,0.01873283530163508
2019-11-03,META-NFLX,-0.003377621765170664
2019-11-10,META-NFLX,-0.05414135165824709
2019-11-17,META-NFLX,0.028741300080487763
2019-11-24,META-NFLX,-0.05883694535535308
2019-12-01,META-NFLX,0.009256787194821856
2019-12-08,META-NFLX,0.048455716689186884
2019-12-15,META-NFLX,-0.0036429153377988475
2019-12-22,META-NFLX,-0.12397235203529275
2019-12-29,META-NFLX,0.07167656949117543
2019-01-13,TSLA-NVDA,-0.01607346646426164
2019-01-20,TSLA-NVDA,0.05454693919933551
2019-01-27,TSLA-NVDA,-0.0014895962950690813
2019-02-03,TSLA-NVDA,-0.0724423026467269
2019-02-10,TSLA-NVDA,0.001005568466121957
2019-02-17,TSLA-NVDA,0.0051395127016094985
2019-02-24,TSLA-NVDA,0.00492785172353144
2019-03-03,TSLA-NVDA,-0.02228332189926833
2019-03-10,TSLA-NVDA,-0.016358038945759695
2019-03-17,TSLA-NVDA,0.044544948267636386
2019-03-24,TSLA-NVDA,0.016549825302432868
2019-03-31,TSLA-NVDA,-0.033732829125077475
2019-04-07,TSLA-NVDA,0.015048002570881517
2019-04-14,TSLA-NVDA,-0.007739090004695705
2019-04-21,TSLA-NVDA,-0.03141355065519957
2019-04-28,TSLA-NVDA,0.020601232268119905
2019-05-05,TSLA-NVDA,-0.037800741172180505
2019-05-12,TSLA-NVDA,-0.02237898894055597
2019-05-19,TSLA-NVDA,0.0017134401554042486
2019-05-26,TSLA-NVDA,-0.0067864088344314
2019-06-02,TSLA-NVDA,-0.030150516850113215
2019-06-09,TSLA-NVDA,-0.027595568274412376
2019-06-16,TSLA-NVDA,-0.03776343329211542
2019-06-23,TSLA-NVDA,-0.009481459636888125
2019-06-30,TSLA-NVDA,0.012754673361977689
2019-07-07,TSLA-NVDA,-0.0418378626174767
2019-07-14,TSLA-NVDA,-0.018016047422229592
2019-07-21,TSLA-NVDA,-0.0345580505285365
2019-07-28,TSLA-NVDA,0.04385163515697781
2019-08-04,TSLA-NVDA,-0.05694220058228341
2019-08-11,TSLA-NVDA,-0.03373331905771204
2019-08-18,TSLA-NVDA,0.02197572241577838
2019-08-25,TSLA-NVDA,0.005826234029129629
2019-09-01,TSLA-NVDA,-0.029379157102997922
2019-09-08,TSLA-NVDA,0.00638942091600863
2019-09-15,TSLA-NVDA,-0.03882069965946785
2019-09-22,TSLA-NVDA,-0.02829695184579168
2019-09-29,TSLA-NVDA,-0.020440147798422646
2019-10-06,TSLA-NVDA,0.023744565280676755
2019-10-13,TSLA-NVDA,-0.03476168297064772
2019-10-20,TSLA-NVDA,-0.020705650069383207
2019-10-27,TSLA-NVDA,-0.09386725925891914
2019-11-03,TSLA-NVDA,-0.0023164444210697476
2019-11-10,TSLA-NVDA,-0.03530159831979007
2019-11-17,TSLA-NVDA,-0.039677610743362374
2019-11-24,TSLA-NVDA,0.01742068630383046
2019-12-01,TSLA-NVDA,-0.0014829628928149634
2019-12-08,TSLA-NVDA,-0.030962763920633227
2019-12-15,TSLA-NVDA,-0.02029271983962897
2019-12-22,TSLA-NVDA,-0.04012867524087017
2019-12-29,TSLA-NVDA,-0.04339718585919519
